"id","name","price","category"
"3414","Generic Item","98","Otros"
"3415","Generic Item","112","Otros"
"3416","Generic Item","34","Otros"
"3417","Generic Item","59","Otros"
"3418","Generic Item","66","Otros"
"3419","Generic Item","188","Otros"
"3420","Generic Item","25","Otros"
"3421","Generic Item","138","Otros"
"3422","Generic Item","198","Otros"
"3423","Generic Item","93","Otros"
"3424","Generic Item","31","Otros"
"3425","Generic Item","79","Otros"
"3426","Generic Item","64","Otros"
"3427","Generic Item","36","Otros"
"3428","Generic Item","187","Otros"
"3429","Generic Item","62","Otros"
"3430","Generic Item","103","Otros"
"3431","Generic Item","122","Otros"
"3432","Generic Item","72","Otros"
"3433","Generic Item","152","Otros"
"3434","Generic Item","77","Otros"
"3435","Generic Item","143","Otros"
"3436","Generic Item","107","Otros"
"3437","Generic Item","37","Otros"
"3438","Generic Item","136","Otros"
"3439","Generic Item","16","Otros"
"3440","Generic Item","34","Otros"
"3441","Generic Item","87","Otros"
"3442","Generic Item","11","Otros"
"3443","Generic Item","168","Otros"
"3444","Generic Item","51","Otros"
"3445","Generic Item","33","Otros"
"3446","Generic Item","166","Otros"
"3447","Generic Item","158","Otros"
"3448","Generic Item","123","Otros"
"3449","Generic Item","116","Otros"
"3450","Generic Item","47","Otros"
"3451","Generic Item","160","Otros"
"3452","Generic Item","88","Otros"
"3453","Generic Item","110","Otros"
"3454","Generic Item","90","Otros"
"3455","Generic Item","166","Otros"
"3456","Generic Item","56","Otros"
"3457","Generic Item","76","Otros"
"3458","Generic Item","115","Otros"
"3459","Generic Item","100","Otros"
"3460","Generic Item","79","Otros"
"3461","Generic Item","82","Otros"
"3462","Generic Item","104","Otros"
"3463","Generic Item","130","Otros"
"3464","Generic Item","175","Otros"
"3465","Generic Item","40","Otros"
"3466","Generic Item","139","Otros"
"3467","Generic Item","49","Otros"
"3468","Generic Item","156","Otros"
"3469","Generic Item","81","Otros"
"3470","Generic Item","159","Otros"
"3471","Generic Item","142","Otros"
"3472","Generic Item","152","Otros"
"3473","Generic Item","90","Otros"
"3474","Generic Item","128","Otros"
"3475","Generic Item","101","Otros"
"3476","Generic Item","68","Otros"
"3477","Generic Item","39","Otros"
"3478","Generic Item","196","Otros"
"3479","Generic Item","69","Otros"
"3480","Generic Item","66","Otros"
"3481","Generic Item","166","Otros"
"3482","Generic Item","16","Otros"
"3483","Generic Item","63","Otros"
"3484","Generic Item","127","Otros"
"3485","Generic Item","28","Otros"
"3486","Generic Item","72","Otros"
"3487","Generic Item","128","Otros"
"3488","Generic Item","165","Otros"
"3489","Generic Item","86","Otros"
"3490","Generic Item","12","Otros"
"3491","Generic Item","198","Otros"
"3492","Generic Item","18","Otros"
"3493","Generic Item","183","Otros"
"3494","Generic Item","152","Otros"
"3495","Generic Item","193","Otros"
"3496","Generic Item","37","Otros"
"3497","Generic Item","18","Otros"
"3498","Generic Item","85","Otros"
"3499","Generic Item","53","Otros"
"3500","Generic Item","180","Otros"
"3501","Generic Item","108","Otros"
"3502","Generic Item","177","Otros"
"3503","Generic Item","164","Otros"
"3504","Generic Item","104","Otros"
"3505","Generic Item","145","Otros"
"3506","Generic Item","140","Otros"
"3507","Generic Item","74","Otros"
"3508","Generic Item","35","Otros"
"3509","Generic Item","191","Otros"
"3510","Generic Item","59","Otros"
"3511","Generic Item","181","Otros"
"3512","Generic Item","157","Otros"
"3513","Generic Item","80","Otros"
"3514","Generic Item","29","Otros"
"3515","Generic Item","109","Otros"
"3516","Generic Item","98","Otros"
"3517","Generic Item","130","Otros"
"3518","Generic Item","130","Otros"
"3519","Generic Item","51","Otros"
"3520","Generic Item","77","Otros"
"3521","Generic Item","89","Otros"
"3522","Generic Item","94","Otros"
"3523","Generic Item","9","Otros"
"3524","Generic Item","118","Otros"
"3525","Generic Item","36","Otros"
"3526","Generic Item","163","Otros"
"3527","Generic Item","120","Otros"
"3528","Generic Item","82","Otros"
"3529","Generic Item","31","Otros"
"3530","Generic Item","121","Otros"
"3531","Generic Item","183","Otros"
"3532","Generic Item","162","Otros"
"3533","Generic Item","180","Otros"
"3534","Generic Item","130","Otros"
"3535","Generic Item","87","Otros"
"3536","Generic Item","179","Otros"
"3537","Generic Item","162","Otros"
"3538","Generic Item","46","Otros"
"3539","Generic Item","81","Otros"
"3540","Generic Item","34","Otros"
"3541","Generic Item","144","Otros"
"3542","Generic Item","127","Otros"
"3543","Generic Item","114","Otros"
"3544","Generic Item","44","Otros"
"3545","Generic Item","150","Otros"
"3546","Generic Item","22","Otros"
"3547","Generic Item","98","Otros"
"3548","Generic Item","117","Otros"
"3549","Generic Item","120","Otros"
"3550","Generic Item","63","Otros"
"3551","Generic Item","99","Otros"
"3552","Generic Item","55","Otros"
"3553","Generic Item","152","Otros"
"3554","Generic Item","174","Otros"
"3555","Generic Item","101","Otros"
"3556","Generic Item","112","Otros"
"3557","Generic Item","160","Otros"
"3558","Generic Item","8","Otros"
"3559","Generic Item","149","Otros"
"3560","Generic Item","121","Otros"
"3561","Generic Item","116","Otros"
"3562","Generic Item","107","Otros"
"3563","Generic Item","71","Otros"
"3564","Generic Item","23","Otros"
"3565","Generic Item","43","Otros"
"3566","Generic Item","157","Otros"
"3567","Generic Item","175","Otros"
"3568","Generic Item","42","Otros"
"3569","Generic Item","99","Otros"
"3570","Generic Item","24","Otros"
"3571","Generic Item","188","Otros"
"3572","Generic Item","181","Otros"
"3573","Generic Item","91","Otros"
"3574","Generic Item","11","Otros"
"3575","Generic Item","51","Otros"
"3576","Generic Item","159","Otros"
"3577","Generic Item","130","Otros"
"3578","Generic Item","103","Otros"
"3579","Generic Item","184","Otros"
"3580","Generic Item","138","Otros"
"3581","Generic Item","16","Otros"
"3582","Generic Item","72","Otros"
"3583","Generic Item","17","Otros"
"3584","Generic Item","164","Otros"
"3585","Generic Item","33","Otros"
"3586","Generic Item","93","Otros"
"3587","Generic Item","169","Otros"
"3588","Generic Item","141","Otros"
"3589","Generic Item","148","Otros"
"3590","Generic Item","183","Otros"
"3591","Generic Item","27","Otros"
"3592","Generic Item","18","Otros"
"3593","Generic Item","64","Otros"
"3594","Generic Item","133","Otros"
"3595","Generic Item","70","Otros"
"3596","Generic Item","130","Otros"
"3597","Generic Item","27","Otros"
"3598","Generic Item","21","Otros"
"3599","Generic Item","18","Otros"
"3600","Generic Item","62","Otros"
"3601","Generic Item","172","Otros"
"3602","Generic Item","42","Otros"
"3603","Generic Item","136","Otros"
"3604","Generic Item","166","Otros"
"3605","Generic Item","75","Otros"
"3606","Generic Item","20","Otros"
"3607","Generic Item","62","Otros"
"3608","Generic Item","99","Otros"
"3609","Generic Item","7","Otros"
"3610","Generic Item","133","Otros"
"3611","Generic Item","79","Otros"
"3612","Generic Item","81","Otros"
"3613","Generic Item","62","Otros"
"3614","Generic Item","112","Otros"
"3615","Generic Item","65","Otros"
"3616","Generic Item","58","Otros"
"3617","Generic Item","41","Otros"
"3618","Generic Item","68","Otros"
"3619","Generic Item","138","Otros"
"3620","Generic Item","56","Otros"
"3621","Generic Item","9","Otros"
"3622","Generic Item","89","Otros"
"3623","Generic Item","53","Otros"
"3624","Generic Item","101","Otros"
"3625","Generic Item","86","Otros"
"3626","Generic Item","167","Otros"
"3627","Generic Item","154","Otros"
"3628","Generic Item","5","Otros"
"3629","Generic Item","114","Otros"
"3630","Generic Item","37","Otros"
"3631","Generic Item","112","Otros"
"3632","Generic Item","115","Otros"
"3633","Generic Item","120","Otros"
"3634","Generic Item","107","Otros"
"3635","Generic Item","100","Otros"
"3636","Generic Item","73","Otros"
"3637","Generic Item","182","Otros"
"3638","Generic Item","79","Otros"
"3639","Generic Item","78","Otros"
"3640","Generic Item","165","Otros"
"3641","Generic Item","107","Otros"
"3642","Generic Item","97","Otros"
"3643","Generic Item","20","Otros"
"3644","Generic Item","53","Otros"
"3645","Generic Item","174","Otros"
"3646","Generic Item","167","Otros"
"3647","Generic Item","56","Otros"
"3648","Generic Item","71","Otros"
"3649","Generic Item","79","Otros"
"3650","Generic Item","147","Otros"
"3651","Generic Item","54","Otros"
"3652","Generic Item","52","Otros"
"3653","Generic Item","58","Otros"
"3654","Generic Item","196","Otros"
"3655","Generic Item","173","Otros"
"3656","Generic Item","165","Otros"
"3657","Generic Item","78","Otros"
"3658","Generic Item","86","Otros"
"3659","Generic Item","122","Otros"
"3660","Generic Item","140","Otros"
"3661","Generic Item","192","Otros"
"3662","Generic Item","106","Otros"
"3663","Generic Item","77","Otros"
"3664","Generic Item","144","Otros"
"3665","Generic Item","19","Otros"
"3666","Generic Item","39","Otros"
"3667","Generic Item","24","Otros"
"3668","Generic Item","92","Otros"
"3669","Generic Item","14","Otros"
"3670","Generic Item","165","Otros"
"3671","Generic Item","77","Otros"
"3672","Generic Item","57","Otros"
"3673","Generic Item","166","Otros"
"3674","Generic Item","169","Otros"
"3675","Generic Item","75","Otros"
"3676","Generic Item","169","Otros"
"3677","Generic Item","11","Otros"
"3678","Generic Item","194","Otros"
"3679","Generic Item","77","Otros"
"3680","Generic Item","36","Otros"
"3681","Generic Item","25","Otros"
"3682","Generic Item","106","Otros"
"3683","Generic Item","53","Otros"
"3684","Generic Item","114","Otros"
"3685","Generic Item","61","Otros"
"3686","Generic Item","111","Otros"
"3687","Generic Item","198","Otros"
"3688","Generic Item","128","Otros"
"3689","Generic Item","169","Otros"
"3690","Generic Item","96","Otros"
"3691","Generic Item","110","Otros"
"3692","Generic Item","148","Otros"
"3693","Generic Item","144","Otros"
"3694","Generic Item","117","Otros"
"3695","Generic Item","163","Otros"
"3696","Generic Item","129","Otros"
"3697","Generic Item","166","Otros"
"3698","Generic Item","30","Otros"
"3699","Generic Item","114","Otros"
"3700","Generic Item","159","Otros"
"3701","Generic Item","134","Otros"
"3702","Generic Item","89","Otros"
"3703","Generic Item","151","Otros"
"3704","Generic Item","14","Otros"
"3705","Generic Item","23","Otros"
"3706","Generic Item","171","Otros"
"3707","Generic Item","193","Otros"
"3708","Generic Item","80","Otros"
"3709","Generic Item","171","Otros"
"3710","Generic Item","165","Otros"
"3711","Generic Item","26","Otros"
"3712","Generic Item","186","Otros"
"3713","Generic Item","102","Otros"
"3714","Generic Item","130","Otros"
"3715","Generic Item","181","Otros"
"3716","Generic Item","151","Otros"
"3717","Generic Item","137","Otros"
"3718","Generic Item","75","Otros"
"3719","Generic Item","23","Otros"
"3720","Generic Item","96","Otros"
"3721","Generic Item","129","Otros"
"3722","Generic Item","55","Otros"
"3723","Generic Item","126","Otros"
"3724","Generic Item","12","Otros"
"3725","Generic Item","138","Otros"
"3726","Generic Item","89","Otros"
"3727","Generic Item","9","Otros"
"3728","Generic Item","182","Otros"
"3729","Generic Item","40","Otros"
"3730","Generic Item","106","Otros"
"3731","Generic Item","133","Otros"
"3732","Generic Item","22","Otros"
"3733","Generic Item","108","Otros"
"3734","Generic Item","98","Otros"
"3735","Generic Item","81","Otros"
"3736","Generic Item","172","Otros"
"3737","Generic Item","115","Otros"
"3738","Generic Item","21","Otros"
"3739","Generic Item","34","Otros"
"3740","Generic Item","168","Otros"
"3741","Generic Item","97","Otros"
"3742","Generic Item","151","Otros"
"3743","Generic Item","30","Otros"
"3744","Generic Item","108","Otros"
"3745","Generic Item","114","Otros"
"3746","Generic Item","30","Otros"
"3747","Generic Item","17","Otros"
"3748","Generic Item","138","Otros"
"3749","Generic Item","32","Otros"
"3750","Generic Item","109","Otros"
"3751","Generic Item","173","Otros"
"3752","Generic Item","122","Otros"
"3753","Generic Item","137","Otros"
"3754","Generic Item","32","Otros"
"3755","Generic Item","110","Otros"
"3756","Generic Item","147","Otros"
"3757","Generic Item","161","Otros"
"3758","Generic Item","65","Otros"
"3759","Generic Item","100","Otros"
"3760","Generic Item","120","Otros"
"3761","Generic Item","104","Otros"
"3762","Generic Item","181","Otros"
"3763","Generic Item","29","Otros"
"3764","Generic Item","98","Otros"
"3765","Generic Item","141","Otros"
"3766","Generic Item","10","Otros"
"3767","Generic Item","63","Otros"
"3768","Generic Item","61","Otros"
"3769","Generic Item","125","Otros"
"3770","Generic Item","199","Otros"
"3771","Generic Item","169","Otros"
"3772","Generic Item","190","Otros"
"3773","Generic Item","9","Otros"
"3774","Generic Item","189","Otros"
"3775","Generic Item","143","Otros"
"3776","Generic Item","153","Otros"
"3777","Generic Item","85","Otros"
"3778","Generic Item","125","Otros"
"3779","Generic Item","197","Otros"
"3780","Generic Item","44","Otros"
"3781","Generic Item","122","Otros"
"3782","Generic Item","166","Otros"
"3783","Generic Item","128","Otros"
"3784","Generic Item","176","Otros"
"3785","Generic Item","87","Otros"
"3786","Generic Item","188","Otros"
"3787","Generic Item","48","Otros"
"3788","Generic Item","69","Otros"
"3789","Generic Item","174","Otros"
"3790","Generic Item","184","Otros"
"3791","Generic Item","48","Otros"
"3792","Generic Item","36","Otros"
"3793","Generic Item","127","Otros"
"3794","Generic Item","137","Otros"
"3795","Generic Item","80","Otros"
"3796","Generic Item","73","Otros"
"3797","Generic Item","190","Otros"
"3798","Generic Item","132","Otros"
"3799","Generic Item","88","Otros"
"3800","Generic Item","128","Otros"
"3801","Generic Item","35","Otros"
"3802","Generic Item","135","Otros"
"3803","Generic Item","170","Otros"
"3804","Generic Item","147","Otros"
"3805","Generic Item","66","Otros"
"3806","Generic Item","107","Otros"
"3807","Generic Item","109","Otros"
"3808","Generic Item","154","Otros"
"3809","Generic Item","120","Otros"
"3810","Generic Item","47","Otros"
"3811","Generic Item","97","Otros"
"3812","Generic Item","145","Otros"
"3813","Generic Item","56","Otros"
"3814","Generic Item","65","Otros"
"3815","Generic Item","38","Otros"
"3816","Generic Item","80","Otros"
"3817","Generic Item","6","Otros"
"3818","Generic Item","53","Otros"
"3819","Generic Item","59","Otros"
"3820","Generic Item","163","Otros"
"3821","Generic Item","101","Otros"
"3822","Generic Item","120","Otros"
"3823","Generic Item","124","Otros"
"3824","Generic Item","180","Otros"
"3825","Generic Item","139","Otros"
"3826","Generic Item","197","Otros"
"3827","Generic Item","84","Otros"
"3828","Generic Item","55","Otros"
"3829","Generic Item","25","Otros"
"3830","Generic Item","34","Otros"
"3831","Generic Item","197","Otros"
"3832","Generic Item","51","Otros"
"3833","Generic Item","195","Otros"
"3834","Generic Item","186","Otros"
"3835","Generic Item","35","Otros"
"3836","Generic Item","80","Otros"
"3837","Generic Item","156","Otros"
"3838","Generic Item","117","Otros"
"3839","Generic Item","197","Otros"
"3840","Generic Item","40","Otros"
"3841","Generic Item","96","Otros"
"3842","Generic Item","60","Otros"
"3843","Generic Item","14","Otros"
"3844","Generic Item","176","Otros"
"3845","Generic Item","27","Otros"
"3846","Generic Item","158","Otros"
"3847","Generic Item","145","Otros"
"3848","Generic Item","55","Otros"
"3849","Generic Item","102","Otros"
"3850","Generic Item","55","Otros"
"3851","Generic Item","145","Otros"
"3852","Generic Item","83","Otros"
"3853","Generic Item","94","Otros"
"3854","Generic Item","79","Otros"
"3855","Generic Item","121","Otros"
"3856","Generic Item","41","Otros"
"3857","Generic Item","31","Otros"
"3858","Generic Item","131","Otros"
"3859","Generic Item","70","Otros"
"3860","Generic Item","13","Otros"
